"id","title","overview","backdrop_path","popularity","poster_path","runtime","release_date","vote_average","vote_count","createdAt","updatedAt"
876792,"That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond","A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!","/g03h9TULzJZOoXA34Abp5LE7lvt.jpg",158.704,"/xITip9n9uMAUA0TU6niMXU2tbh0.jpg","108","2022-11-25",7.644,233,"2023-06-21 15:09:17.248-04","2023-06-21 15:09:17.248-04"
537915,"After","Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.","/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg",155.628,"/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg","106","2019-04-11",7.144,7632,"2023-06-21 14:57:37.546-04","2023-06-21 14:57:37.546-04"
829560,"The Next 365 Days","Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.","/6cpRpfD3isvluFwXDGSiDVyibPJ.jpg",155.401,"/6FsGeIp7heHm5eh4tIxTzHIRxmt.jpg","112","2022-08-19",6.465,778,"2023-06-21 14:42:23.943-04","2023-06-21 14:42:23.943-04"
997776,"Justice League x RWBY: Super Heroes & Huntsmen, Part One","Superman, Batman, Wonder Woman, Flash, Cyborg, Green Lantern and Vixen are transported to the strange world of Remnant and find themselves turned into teenagers. Meanwhile, Remnant heroes Ruby, Weiss, Blake and Yang must combine forces with the Justice League to uncover why their planet has been mysteriously altered before a superpowered Grimm destroys everything.","/3GLrNvvkVJjBiffV8RsEh9Xg1eS.jpg",154.081,"/sjBFnG8DpouuWi161KbjbAER235.jpg","83","2023-04-25",7.609,64,"2023-06-21 15:02:28.223-04","2023-06-21 15:02:28.223-04"
265712,"Stand by Me Doraemon","Sewashi and Doraemon find themselves way back in time and meet Nobita. It is up to Doraemon to take care of Nobita or else he will not return to the present.","/1aABIiqBY7yoQESE8qWvR0w9bJZ.jpg",153.056,"/wc7XQbfx6EIQqCuvmBMt3aisb2Y.jpg","90","2014-08-08",7.323,441,"2023-06-21 14:57:47.429-04","2023-06-21 14:57:47.429-04"
508947,"Turning Red","Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.","/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg",147.652,"/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg","100","2022-03-10",7.46,4249,"2023-06-21 14:42:35.527-04","2023-06-21 14:42:35.527-04"
736526,"Troll","Deep inside the mountain of Dovre, something gigantic awakens after being trapped for a thousand years. Destroying everything in its path, the creature is fast approaching the capital of Norway. But how do you stop something you thought only existed in Norwegian folklore?","/53BC9F2tpZnsGno2cLhzvGprDYS.jpg",146.852,"/9z4jRr43JdtU66P0iy8h18OyLql.jpg","104","2022-12-01",6.714,1415,"2023-06-21 14:46:28.271-04","2023-06-21 14:46:28.271-04"
455476,"Knights of the Zodiac","When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?","/u17VLZqWFbeJsj1HpvB6QOOHvlC.jpg",140.344,"/qW4crfED8mpNDadSmMdi7ZDzhXF.jpg","112","2023-04-27",6.235,66,"2023-06-21 15:02:54.401-04","2023-06-21 15:02:54.401-04"
818647,"Through My Window","Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.","/4rsomWxlqnHt3muGYK06auhOib6.jpg",138.574,"/6gg7fvKc1ZxP9yCczweSxIGYp4S.jpg","112","2022-02-04",7.411,2647,"2023-06-21 14:42:10.979-04","2023-06-21 14:42:10.979-04"
646385,"Scream","Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.","/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg",136.435,"/nD4M4Bx457ryLuKYpxFwQ2IBJ5w.jpg","114","2022-01-12",6.726,2491,"2023-06-21 14:39:49.222-04","2023-06-21 14:39:49.222-04"
829557,"365 Days: This Day","Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.","/zBG5Mg29NH9xxpWMMG7BIvKwYhL.jpg",135.808,"/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg","111","2022-04-27",5.813,1126,"2023-06-21 14:42:23.833-04","2023-06-21 14:42:23.833-04"
315635,"Spider-Man: Homecoming","Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.","/fn4n6uOYcB6Uh89nbNPoU2w80RV.jpg",134.88,"/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg","133","2017-07-05",7.346,20123,"2023-06-21 14:41:11.622-04","2023-06-21 14:41:11.622-04"
81774,"Exploits of a Young Don Juan","It's 1914.  Sixteen-year-old Roger returns home to spend his summer vacation.  His initial efforts are unsuccessful, but World War I breaks out and men are seen marching off to battle. Roger goes overboard when he is presented with several amorous opportunities.","/lzbrMjEnH34DzTfllRb6XxhlaZu.jpg",134.726,"/xvtRgQIRegLjsjaIkKQbh0hk3Qy.jpg","100","1986-11-04",5.649,141,"2023-06-21 14:42:08.936-04","2023-06-21 14:42:08.936-04"
640,"Catch Me If You Can","A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.","/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg",132.98,"/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg","141","2002-12-16",7.967,14020,"2023-06-21 15:00:42.005-04","2023-06-21 15:00:42.005-04"
843794,"JUNG_E","On an uninhabitable 22nd-century Earth, the outcome of a civil war hinges on cloning the brain of an elite soldier to create a robot mercenary.","/afsYFdid9pnnRd6tTrHFUbHgXJn.jpg",131.338,"/z2nfRxZCGFgAnVhb9pZO87TyTX5.jpg","98","2023-01-12",6.259,469,"2023-06-21 15:09:22.789-04","2023-06-21 15:09:22.789-04"
458156,"John Wick: Chapter 3 - Parabellum","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.","/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg",130.367,"/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg","131","2019-05-15",7.447,9372,"2023-06-21 14:53:33.79-04","2023-06-21 14:53:33.79-04"
102382,"The Amazing Spider-Man 2","For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.","/k0hlAzTryCYX1O1LyC6P8tAa8s0.jpg",130.147,"/c3e9e18SSlvFd1cQaGmUj5tqL5P.jpg","141","2014-04-16",6.491,12079,"2023-06-21 14:44:52.942-04","2023-06-21 14:44:52.942-04"
1058838,"I Love Lizzy","It follows the story of a seminarian who meets and falls in love with Lizzy.","/pmqmy2lr9UNPTaYi8HGatt7SGTy.jpg",129.75,"/hXuqCpi1tdaECOBTyab3mSZnmuX.jpg","102","2023-01-18",10,1,"2023-06-21 14:48:33.521-04","2023-06-21 14:48:33.521-04"
481848,"The Call of the Wild","Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.","/yFRpUmsreYO5Bc0HVBTsJsHIIox.jpg",129.348,"/33VdppGbeNxICrFUtW2WpGHvfYc.jpg","100","2020-02-19",7.571,3292,"2023-06-21 15:03:52.853-04","2023-06-21 15:03:52.853-04"
673,"Harry Potter and the Prisoner of Azkaban","Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.","/obKmfNexgL4ZP5cAmzdL4KbHHYX.jpg",129.276,"/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg","141","2004-05-31",8.022,19625,"2023-06-21 14:52:54.882-04","2023-06-21 14:52:54.882-04"
744275,"After We Fell","Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.","/lV3UFPPxDIPelh46G9oySXN9Mcz.jpg",128.436,"/dU4HfnTEJDf9KvxGS9hgO7BVeju.jpg","99","2021-09-01",7.1,2197,"2023-06-21 14:57:38.016-04","2023-06-21 14:57:38.016-04"
436969,"The Suicide Squad","Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.","/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg",128.27,"/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg","132","2021-07-28",7.576,7399,"2023-06-21 14:43:09.103-04","2023-06-21 14:43:09.103-04"
551271,"Medieval","The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.","/maxRhndtC4BJABvqRPvYNu69CHA.jpg",127.122,"/eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg","126","2022-09-08",7.154,383,"2023-06-21 15:07:26.779-04","2023-06-21 15:07:26.779-04"
9453,"Caligula","The perversion behind imperial Rome, the epic story of Rome's mad Emporer. All the details of his cruel, bizarre reign are revealed right here: His unholy sexual passion for his sister, his marriage to Rome's most infamous prostitute, his fiendishly inventive means of disposing those who would oppose him, and more.","/6UDep1cxHQqrNFhSW4ZNQLW3Alr.jpg",124.857,"/4N4l873TVreuaR4FVpvaL2gfQ0N.jpg","156","1979-08-14",5.99,676,"2023-06-21 14:52:50.875-04","2023-06-21 14:52:50.875-04"
49046,"All Quiet on the Western Front","Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.","/mqsPyyeDCBAghXyjbw4TfEYwljw.jpg",123.62,"/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg","147","2022-10-07",7.741,2800,"2023-06-21 15:00:09.365-04","2023-06-21 15:00:09.365-04"
325358,"Superfast!","Undercover cop Lucas White joins Vin Serento's LA gang of illegal street racers. They are fast and they are furious and they plan to double cross LA crime kingpin Juan Carlos de la Sol who hides his cash in a downtown Taco Bell. The gang's outrageous plan is as daring as it is ridiculous and will see them towing the whole restaurant, at crazy speeds.","/9g3D6DWrsqhG8K55JPS44PpSTHO.jpg",121.763,"/iuIWl90qCpoxv6g775JB6Kg0m86.jpg","99","2015-03-05",5,358,"2023-06-21 15:00:59.854-04","2023-06-21 15:00:59.854-04"
1077280,"Die Hart","Kevin Hart - playing a version of himself - is on a death-defying quest to become an action star. And with a little help from John Travolta, Nathalie Emmanuel, and Josh Hartnett - he just might pull it off.","/pxJbfnMIQQxCrdeLD0zQnWr6ouL.jpg",121.47,"/1EnBjTJ5utgT1OXYBZ8YwByRCzP.jpg","85","2023-02-22",6.03,304,"2023-06-21 15:07:15.912-04","2023-06-21 15:07:15.912-04"
335787,"Uncharted","A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.","/fwrqW8Lp5VQuppFrODd4iJ8LySE.jpg",121.254,"/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg","116","2022-02-10",7.026,4779,"2023-06-21 14:44:58.952-04","2023-06-21 14:44:58.952-04"
613504,"After We Collided","Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.","/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg",121.111,"/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg","105","2020-09-02",7.209,4953,"2023-06-21 14:57:37.782-04","2023-06-21 14:57:37.782-04"
385128,"F9","Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.","/xXHZeb1yhJvnSHPzZDqee0zfMb6.jpg",120.349,"/bOFaAXmWWXC3Rbv4u4uM9ZSzRXP.jpg","143","2021-05-19",7.171,6451,"2023-06-21 14:41:24.087-04","2023-06-21 14:41:24.087-04"
760104,"X","A group of actors sets out to make an adult film in rural Texas under the noses of their reclusive hosts, but when the elderly couple catches their young guests in the act, the cast finds themselves in a desperate fight for their lives.","/21ldFAokKVjwzi1SHXoPb5gc7md.jpg",119.779,"/woTQx9Q4b8aO13jR9dsj8C9JESy.jpg","106","2022-03-17",6.774,2017,"2023-06-21 14:39:49.096-04","2023-06-21 14:39:49.096-04"
851644,"20th Century Girl","Yeon-du asks her best friend Bora to collect all the information she can about Baek Hyun-jin while she is away in the U.S. for heart surgery. Bora decides to get close to Baek's best friend, Pung Woon-ho first. However, Bora's clumsy plan unfolds in an unexpected direction. In 1999, a year before the new century, Bora, who turns seventeen, falls into the fever of first love.","/rl7Jw8PjhSIjArOlDNv0JQPL1ZV.jpg",119.214,"/od22ftNnyag0TTxcnJhlsu3aLoU.jpg","119","2022-10-06",8.3,464,"2023-06-21 14:46:26.482-04","2023-06-21 14:46:26.482-04"
24428,"The Avengers","When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!","/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg",117.663,"/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg","143","2012-04-25",7.708,28736,"2023-06-21 14:42:23.042-04","2023-06-21 14:42:23.042-04"
129495,"Here Come the Tigers","A cop and his partner manage a little league baseball team, trying to turn the group of misfits into a competitive team.","/nDUyc6VaQ7kMbYx2oi4LlXpIhAv.jpg",0.634,"/jYBf9M4c7lm2NYuf8RgFsp8ZnW7.jpg","87","1978-05-24",4,1,"2023-06-21 15:09:20.403-04","2023-06-21 15:09:20.403-04"
238,"The Godfather","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","/tmU7GeKVybMWFButWEGl2M4GeiP.jpg",117.353,"/3bhkrj58Vtu7enYsRolD1fZdja1.jpg","175","1972-03-14",8.71,18107,"2023-06-21 14:44:01.176-04","2023-06-21 14:44:01.176-04"
12445,"Harry Potter and the Deathly Hallows: Part 2","Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.","/n5A7brJCjejceZmHyujwUTVgQNC.jpg",116.183,"/c54HpQmuwXjHq2C9wmoACjxoom3.jpg","130","2011-07-07",8.111,18825,"2023-06-21 14:41:20.937-04","2023-06-21 14:41:20.937-04"
